#1 tweet_content	#2 country_label
ادرگت ان الصداق ليست بـ عمق السنين بل بصدق المواقف	Saudi_Arabia
عدن لنج الكاف يدرس الغاء كاس امم افريقيا للمحليين ريتويت	Yemen
وكل ىغنى على ليلاه	Egypt
مين هيتحفل عليه ناو	Egypt
لا نحن ما بنتكلم عن الخيانه اسى هو ماشى بحرس مالو قال	Oman
لا الله ال يم ال يم لا الله ال ال يم لا الله الس ات ال ال ال رى	Algeria
بالظبط كده البلد كلها كانت هناك متهىقلى الطلبه هى الى مراحتش	Egypt
الروتر احسن بكثير من ديال اتصالات يقدر يستهلك ليك بزاف على حسب داكشى لى تىلىشارجىتى راه اتصالات شفاره انا هادى شهرين اتصلت بخدمه الزبناء ونا نتناقش مع واحد خاينا اليا بالحرف راه كضيع ليا وقتى ونا نوليه هاد المكالمه مسجله والله يامك حتى نصيفتك وبدا كيزاو	Morocco
ماتضحكنى الا البنت الى تسوق السياره بقفاز ابيض ودك توقفها وتقول لها طلعى لى ارنب من السكاان	Qatar
نفسى اعرف احساس رونالدو دلوقتى اقوى انتصار بجد مفيش كده	Egypt
لا تخـى الـظن	United_Arab_Emirates
اليوم اتممت عليكم نعمتى ورضيت لكم الاسلام دينا	Algeria
وجميع دول العالم يعتبرون حزب الله وايران رعاه الارهاب وسبب مشاكل المنطقه وانتم تسلمون امر العراق بايديهم	Iraq
توكلت على الله تقريبا	Libya
قرار مجلس القضاء الاعلى نقض الصك او الغاه لايرتب رفع يد صاحب الصك المنقوض وانما يمنع اعتبار الصك صالح للافراغ او الرهن ويعتبر وثيقه صالحه للاستناد عليها حال التقدم بحجه استحكام جديده	Saudi_Arabia
يا باشا ولا ولا	Egypt
سمت عليج الملائكه وانتى بخير وصحه وسلامه عمرى	Qatar
لكن يا اخت فطوم الحكمه ان لانحقق بايدينا اهداف المستعمر واعوانه فذلك مرادهم حتى يستمروا فى نهب الثروات والكفاءات	Tunisia
باختصار مع السمراء الجميله حنان زهدى	Morocco
يمكن الاف المرات انسالت انه ليش ضعيفه وشوكت اسمنوكل مره الرد مالتى يكون اكثر من القبله	Iraq
كل حاجه بتقل يوم بعد يوم	Egypt
الـود ودى فـى ضـلوعـى اخـبيك لا حـى يدريبـك لا حـى يلـقـاك	United_Arab_Emirates
دى علامهيا مارد	Egypt
فيفا لالجىرى حروز عب صفحته شجع الخضر	Algeria
الحمدلله لسه بنافس لحد دلوقتى	Egypt
دى انا انتوا مبتكدبوش	Egypt
نشكر جمعيه صناع البسمه على هذه البادره الطيبه لانهم ساهموا بحافله من اجل الاشخاص فى وضعيه اعاقه فى اقليم بركان شكرا لكم جزيل الشكر	Morocco
انا وشى مكرمش انت متاكد من المعلومه دى	Egypt
تــامل الكل يقول لقد طال الغياب ىامولاى يابقيه الله وانا اقول لقد اقترب اللقاء ىامولاى يابقيه الله	Iraq
الهلال التعاون نزل جوفينكو ويتغير شكل الهلال كليا الشلهوب الله حسن الخاتمه خلاص معاد عنده شى يقدمه وصعب ىجارى رتم التعاون السريع	Saudi_Arabia
مطمئن سىعتنى الله بى دائما اثق بذلك	Oman
تستاهلو وبوركتم فى افتتاح المتحف	Oman
حقارتنا تذكرى لما قتىلى صححيلها البنت فصحى	Libya
درس لاصحاب الكراسى	Algeria
اللهم حقق امنيه لى تمنيتها كثير	United_Arab_Emirates
كالت حرامات البنيه مايصير تخطب	Iraq
ربنا لا تجعلنا مع القوم الظالمين	Saudi_Arabia
ئامادن چنن همووار دست لسر خواست ختان گاندنمان	Iraq
بعد الحرب هذى كلها المفروض الليبيين لما يسلموا على بعضهم يقولوا نفس الخليجيين هلا ياطويل العمر	Libya
اوسخ ما انجبت مصر	Yemen
صباح الخير للذين استيقظوا عازمين على صنع يوم جميل لانفسهم ولمن حولهم	Iraq
اجازه هست	Oman
الجوز يخفض مستويات الكوليسترول	Mauritania
عندى رساله بالفيس بوك من ولد صدىقى من الـ ما راد عليها خاف ارد هسه وىگلى مستعجل	Iraq
من السعاده والله يرزقك سعاده مضاعفه فى قدام الايام	Oman
من عادتى لما اسمع امى بتنادى على حد فى البيت انادى معاها عشان مايتاخرش تنادىنى بداله	Egypt
دواى بارانيكى زور ره خوشه كان هاته وه	Iraq
مش فاكره كان معايا حد ولا لوحدى	Egypt
الصبر لسه ساكت يا ويلى من سكاته	Egypt
اداره الميدان الناجحه تهتم بالمضمار فهو الركيزه الاساسيه لاى ميدان ما نراه من عمل فى ميدان العلا للهجن بمغيرا يستحق الاشاده شكرا اداره الميدان السىاحى	Saudi_Arabia
المصادقه على مقترح لتنظيم القمه العربيه التنمويه بنواكشوط	Mauritania
ما تريدون لتقتنعو يا من لم تصدق عيونكم بعد بان ترامب هو سبب معاناتنا نحن العرب منذ ان جاء الى البيت الابيض والعالم العربى والاسلامى يرزح فى ضل الديكتاتوريه المطلقه العالم يعيش فى زمن الفيوداليه بمعنى الكلمه لقد تراجع المد الدىموقراطى فى كل انحاء العالم	Morocco
الجو اليوم جنهم وبئس المصير بنغازى	Libya
قتيل نتيجه اصطدام مركبه بالفاصل الحدىدى على جسر البالما باتجاه شكا اخبار من لبنان	Lebanon
تممويلك اسهل ووبدون كفييل الانسان على الوصول الى طريق النجاح	Saudi_Arabia
بيراميدز يفوز على بتروجيت بهدفين نظيفين ليضرب موعدا مع الزمالك فى نهائى كاس مصر احرز هدفى بيراميدز كلا من ايريك تراورى وابراهيم حسن	Tunisia
خلص بقا تنزلو صور اكل يا جماعه ما بتحمل انا ساعات كمان	Tunisia
عمرودياب ده لواتساب	Egypt
اللهم صلى وسلم على نبى نا محمد	Qatar
عاودتنى تلك الامنيه ذاتها ليت صوتها يباع فى الصيدليات لاشتريه اننى احتاج صوتها لاعيش احتاج ان اتناوله ثلاث	Egypt
مسرور بارزان پرزبا مسحان دات	Iraq
ربى ايقظنا على فرج لهمومنا وتيسير لامورنا وفرحه لا تسعها قلوبنا صباح امنيات محققه لى لكم ان شاء الله	Morocco
نصيبها كده معايا متظهرش	Egypt
ينفعوا وقت الذباح مراتا	Oman
هذا الكلام الزين	Saudi_Arabia
رب انى اعوذ بك ان اسالك ما ليس لى به علم والا تغفر لى وترحمنى اكن من الخاسرين شاهد غرد بذكر الله دعاء لربى	Mauritania
هار زرن بس من عام قس دم  سودد هاران زر دو شردنو	Iraq
الله يرحمو وطى مق امه وى حساب ويم تابه وارزقه الجنه برحمتك وكرمك	United_Arab_Emirates
اعجبنى فيديو على اقاريو كيف تخذع خصمك الورطه وجبنا ام	Iraq
ىاخى انت وين برو سبورت عنك فنان فى التحليل عقليه متفتحه جدا	Saudi_Arabia
ارهابى فى قطر مطلوبيين ولكن ممكن تساعدونى هل يوجد بينهم شىعى واحد لتعلمونى به	Iraq
سكت عن السفيه فظن انى عييت عن الجواب وما عييت	Oman
محتاجين شخص يبعدنا عن شويه حد يخرجنا من الفتره دى بقا	Egypt
ورينى بقى الحكم المواعظ اللى كنتى بتقوليهالى هتعملى بيها انتى لا لا اصل الكلام سهل لكن الفعل صعب	Egypt
عليكم السلام صبحك الله بالنور والسرور	Qatar
لسان حالى منذ واحد وعشرون عام منصرمه	Iraq
الله يبارك فى عمرك يا ابو منذر ويسعدك ويوفقك وباذن الله انه نصراوى الى الممات	Saudi_Arabia
